Title,Subject,List,"Send Date","Send Weekday","Total Recipients","Successful Deliveries","Soft Bounces","Hard Bounces","Total Bounces","Times Forwarded","Forwarded Opens","Unique Opens","Open Rate","Total Opens","Unique Clicks","Click Rate","Total Clicks",Unsubscribes,"Abuse Complaints","Times Liked on Facebook","Folder Id","Unique Id","Total Orders","Total Gross Sales","Total Revenue","Analytics ROI","Campaign Cost","Revenue Created",Visits,"New Visits",Pages/Visit,"Bounce Rate","Time on Site","Goal Conversion Rate","Per Visit Goal Value",Transactions,"Ecommerce Conversion Rate","Per Visit Value","Average Value"
Wearables,"Save time with this heat shrink hack","Adafruit Daily","Oct 15, 2015 11:01 am",Thursday,507,507,0,0,0,0,0,314,61.93%,474,35,6.90%,40,0,0,0,0,3635b7bb56,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","'@Inventables: The Hardware Store for Designers $5m in funding, $10m so far…","Adafruit Daily","Oct 16, 2015 11:00 am",Friday,437,437,0,0,0,0,0,253,57.89%,346,15,3.43%,21,0,0,0,0,a16814c437,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Code like everyone’s watching","Adafruit Daily","Oct 16, 2015 11:00 am",Friday,579,579,0,0,0,0,0,395,68.22%,569,0,0.00%,0,2,0,0,0,b1c7556717,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"When the sewing gets tough, the tough get…","Adafruit Daily","Oct 16, 2015 11:01 am",Friday,512,511,0,1,1,0,0,305,59.69%,434,14,2.74%,14,0,0,0,0,8db652e153,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"What your manicure has to do with successful circuits","Adafruit Daily","Oct 19, 2015 11:00 am",Monday,519,519,0,0,0,0,0,304,58.57%,428,18,3.47%,19,1,0,0,0,0d3ed135a3,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Stay current with sourcing and sinking","Adafruit Daily","Oct 19, 2015 11:00 am",Monday,590,590,0,0,0,0,0,381,64.58%,536,0,0.00%,0,1,0,0,0,24e7708632,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Rare earth magnets and LED strips are a match made in wearable heaven","Adafruit Daily","Oct 20, 2015 11:00 am",Tuesday,527,527,0,0,0,0,0,317,60.15%,478,13,2.47%,13,0,0,0,0,198756d352,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","In conversation with PCH founder Liam Casey #makerbusiness","Adafruit Daily","Oct 20, 2015 11:01 am",Tuesday,450,450,0,0,0,0,0,252,56.00%,330,37,8.22%,39,2,0,0,0,ed624d92f6,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"The 411 on 555s","Adafruit Daily","Oct 20, 2015 11:01 am",Tuesday,602,602,0,0,0,0,0,391,64.95%,502,0,0.00%,0,0,0,0,0,b6ce1f7cdb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Does your FLORA I2C pass the test?","Adafruit Daily","Oct 21, 2015 11:00 am",Wednesday,530,530,0,0,0,0,0,300,56.60%,442,14,2.64%,14,0,0,0,0,10ab12156b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"This tip’s a real circuit slugger","Adafruit Daily","Oct 21, 2015 11:00 am",Wednesday,603,603,0,0,0,0,0,371,61.53%,471,0,0.00%,0,2,0,0,0,8712b94356,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Western Digital to Buy SanDisk for $19 Billion","Adafruit Daily","Oct 21, 2015 11:00 am",Wednesday,454,454,0,0,0,0,0,243,53.52%,334,22,4.85%,22,0,0,0,0,50a6d99ed7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","How MOO coupled product innovation with mass manufacturing","Adafruit Daily","Oct 22, 2015 11:00 am",Thursday,466,466,0,0,0,0,0,269,57.73%,406,86,18.45%,92,0,0,0,0,1a3852e541,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Watch your step with this sensor hack!","Adafruit Daily","Oct 22, 2015 11:00 am",Thursday,543,543,0,0,0,0,0,323,59.48%,427,25,4.60%,27,0,0,0,0,af02fc2a1e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"You’ve got the power! (right?)","Adafruit Daily","Oct 22, 2015 11:01 am",Thursday,614,614,0,0,0,0,0,397,64.66%,500,0,0.00%,0,1,0,0,0,7863254ab8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“Going Back to the Garage – Hardware Renaissance Just Starting” – PDF","Adafruit Daily","Oct 23, 2015 11:00 am",Friday,468,468,0,0,0,0,0,270,57.69%,358,28,5.98%,31,0,0,0,0,c9f0f45262,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Think twice before doing this with your wearables project","Adafruit Daily","Oct 23, 2015 11:00 am",Friday,546,546,0,0,0,0,0,326,59.71%,414,8,1.47%,8,0,0,0,0,5797f0d66d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Lost signal? Have no fear!","Adafruit Daily","Oct 23, 2015 11:00 am",Friday,624,624,0,0,0,0,0,401,64.26%,506,0,0.00%,0,0,0,0,0,53253e8a4c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Audio amplifier advice","Adafruit Daily","Oct 26, 2015 11:00 am",Monday,659,659,0,0,0,0,0,433,65.71%,586,0,0.00%,0,2,0,0,0,0274a08c0b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Why we love Permatex 66B","Adafruit Daily","Oct 26, 2015 11:01 am",Monday,564,564,0,0,0,0,0,359,63.65%,507,18,3.19%,18,0,0,0,0,05aac4f142,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Copper keepout!","Adafruit Daily","Oct 27, 2015 11:00 am",Tuesday,678,678,0,0,0,0,0,444,65.49%,593,0,0.00%,0,0,0,0,0,d831da00cc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Think outside the box and make your own sensors","Adafruit Daily","Oct 27, 2015 11:01 am",Tuesday,578,578,0,0,0,0,0,354,61.25%,526,24,4.15%,25,1,0,0,0,c82ef272b5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Stay disciplined with ERC","Adafruit Daily","Oct 28, 2015 11:00 am",Wednesday,685,685,0,0,0,0,0,433,63.21%,616,0,0.00%,0,0,0,0,0,1d7234f700,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Read this before wiring up your next wearable","Adafruit Daily","Oct 28, 2015 11:00 am",Wednesday,582,582,0,0,0,0,0,361,62.03%,497,27,4.64%,28,2,0,0,0,1e015370f9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"DRC Confusion","Adafruit Daily","Oct 29, 2015 11:00 am",Thursday,690,690,0,0,0,0,0,435,63.04%,555,0,0.00%,0,0,0,0,0,76c7b1e594,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","The humble beginnings and ambitious future of 3d printing","Adafruit Daily","Oct 29, 2015 11:01 am",Thursday,505,505,0,0,0,0,0,302,59.80%,407,34,6.73%,36,0,0,0,0,c260ec924e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"What you need to to know about your FLORA and USB power","Adafruit Daily","Oct 29, 2015 11:01 am",Thursday,585,585,0,0,0,0,0,341,58.29%,458,15,2.56%,16,1,0,0,0,458aa49113,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"You bet your bootloader you’ll want to check this out","Adafruit Daily","Oct 30, 2015 11:02 am",Friday,594,594,0,0,0,0,0,365,61.45%,505,22,3.70%,22,1,0,0,0,c02a6803fa,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Lazy Libraries","Adafruit Daily","Oct 30, 2015 11:02 am",Friday,714,714,0,0,0,0,0,473,66.25%,579,0,0.00%,0,1,0,0,0,e774b4ee5f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Conductive yarn: our favorite wearable material for winter","Adafruit Daily","Nov 02, 2015 11:01 am",Monday,610,609,1,0,1,0,0,358,58.78%,505,17,2.79%,18,0,0,0,0,8e94b7b020,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Metrics metrics metrics!","Adafruit Daily","Nov 02, 2015 11:02 am",Monday,523,523,0,0,0,0,0,313,59.85%,421,35,6.69%,39,0,0,0,0,473cdc57dc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Resistors are inductors?!","Adafruit Daily","Nov 02, 2015 11:02 am",Monday,739,739,0,0,0,0,0,487,65.90%,659,0,0.00%,0,1,0,0,0,50ae6ba322,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Fuse Safety","Adafruit Daily","Nov 03, 2015 11:02 am",Tuesday,742,742,0,0,0,0,0,448,60.38%,544,0,0.00%,0,0,0,0,0,ac422102bd,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"A few reasons why we love the FLORA LSM303","Adafruit Daily","Nov 03, 2015 11:02 am",Tuesday,613,612,1,0,1,0,0,366,59.80%,505,31,5.07%,33,1,0,0,0,55b22a8e55,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Google abandons plan for a retail store in New York City","Adafruit Daily","Nov 03, 2015 11:02 am",Tuesday,527,526,1,0,1,0,0,297,56.46%,369,11,2.09%,13,1,0,0,0,2a2000ce48,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Super simple data jewelry","Adafruit Daily","Nov 04, 2015 11:00 am",Wednesday,617,617,0,0,0,0,0,385,62.40%,475,23,3.73%,23,1,0,0,0,0158c18baa,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Zener voltage","Adafruit Daily","Nov 04, 2015 11:00 am",Wednesday,747,747,0,0,0,0,0,493,66.00%,615,0,0.00%,0,1,0,0,0,44e62fc9b2,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"3D Printing","3D Printing Test Post: Removing bumps, string and excess","Adafruit Daily","Nov 04, 2015 11:00 am",Wednesday,498,498,0,0,0,0,0,309,62.05%,410,17,3.41%,18,2,0,0,0,40809920f7,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","USPS’ bizarre reason for denying insurance claim (don’t rely on USPS)","Adafruit Daily","Nov 04, 2015 11:01 am",Wednesday,530,529,1,0,1,0,0,332,62.76%,477,87,16.45%,105,0,0,0,0,6bcd693626,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"We can’t get enough of the TSL2561 luminosity sensor","Adafruit Daily","Nov 05, 2015 11:00 am",Thursday,631,630,0,1,1,0,0,364,57.78%,508,21,3.33%,22,0,0,0,0,913adecee9,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Voltage drop from cables","Adafruit Daily","Nov 05, 2015 11:01 am",Thursday,767,767,0,0,0,0,0,469,61.15%,577,0,0.00%,0,0,0,0,0,bbdacd6fca,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","“How Fraudulent Users Slip Under the Radar” and eBay “triangulation fraud”","Adafruit Daily","Nov 05, 2015 11:01 am",Thursday,547,546,1,0,1,0,0,307,56.23%,482,68,12.45%,98,0,0,0,0,5ab91dd1d4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"When it comes to stitches, size does matter","Adafruit Daily","Nov 06, 2015 11:00 am",Friday,643,643,0,0,0,0,0,362,56.30%,490,6,0.93%,6,0,0,0,0,8e93ca1767,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Startup Playbook – written by Sam Altman","Adafruit Daily","Nov 06, 2015 11:00 am",Friday,557,556,1,0,1,0,0,309,55.58%,500,66,11.87%,74,0,0,0,0,7a9b8b42f1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Spit in your eye","Adafruit Daily","Nov 06, 2015 11:00 am",Friday,783,783,0,0,0,0,0,478,61.05%,578,0,0.00%,0,2,0,0,0,471cf3d908,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Kickstarter passes two billion dollars in pledges … & TechJect Robot Dragonfly","Adafruit Daily","Nov 09, 2015 11:00 am",Monday,583,583,0,0,0,0,0,314,53.86%,425,46,7.89%,64,0,0,0,0,7241a5613a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Use this to diffuse LEDs on your wearables","Adafruit Daily","Nov 09, 2015 11:01 am",Monday,668,668,0,0,0,0,0,400,59.88%,529,33,4.94%,34,0,0,0,0,0e82e158cb,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Turn the heat up! when unleaded","Adafruit Daily","Nov 09, 2015 11:01 am",Monday,827,827,0,0,0,0,0,509,61.55%,655,0,0.00%,0,1,0,0,0,53b0ded70d,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Nasty fumes","Adafruit Daily","Nov 10, 2015 11:01 am",Tuesday,835,835,0,0,0,0,0,521,62.40%,660,0,0.00%,0,0,0,0,0,092b929a00,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Go insane with a membrane (button or keypad)","Adafruit Daily","Nov 10, 2015 11:01 am",Tuesday,678,678,0,0,0,0,0,398,58.70%,603,50,7.37%,54,1,0,0,0,e96019ddf1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Pimoroni plans to sell 4% of its business through equity crowdfunding","Adafruit Daily","Nov 11, 2015 11:00 am",Wednesday,592,592,0,0,0,0,0,342,57.77%,525,33,5.57%,46,0,0,0,0,3bf8db78fe,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Proceed with caution","Adafruit Daily","Nov 11, 2015 11:00 am",Wednesday,836,836,0,0,0,0,0,530,63.40%,674,0,0.00%,0,0,0,0,0,0b96c2d1f3,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"The best ways to attach solar panels to your project","Adafruit Daily","Nov 11, 2015 11:00 am",Wednesday,679,679,0,0,0,0,0,373,54.93%,481,14,2.06%,15,0,0,0,0,80caf9af04,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"The deets on Electret Microphones","Adafruit Daily","Nov 12, 2015 11:00 am",Thursday,846,846,0,0,0,0,0,507,59.93%,623,0,0.00%,0,1,0,0,0,e483e0fcd8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"How to attach a battery to your next wearables project","Adafruit Daily","Nov 12, 2015 11:00 am",Thursday,687,687,0,0,0,0,0,395,57.50%,575,25,3.64%,25,1,0,0,0,b1b92a71e4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","E-commerce platform vendor Shopify grows Q3 revenue 93%","Adafruit Daily","Nov 12, 2015 11:00 am",Thursday,599,599,0,0,0,0,0,319,53.26%,411,13,2.17%,13,0,0,0,0,12a4b95d49,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"A wearables must read for pet lovers","Adafruit Daily","Nov 13, 2015 11:00 am",Friday,691,690,1,0,1,0,0,375,54.35%,455,13,1.88%,15,0,0,0,0,6b0b63989e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","The cost of labor in China, up…","Adafruit Daily","Nov 13, 2015 11:00 am",Friday,602,602,0,0,0,0,0,343,56.98%,495,41,6.81%,70,0,0,0,0,823d1cda93,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Calc that whip!","Adafruit Daily","Nov 13, 2015 11:00 am",Friday,852,852,0,0,0,0,0,534,62.68%,716,0,0.00%,0,1,0,0,0,1575fca42a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Ignite has a new home – becomes a public benefit corporation","Adafruit Daily","Nov 16, 2015 11:00 am",Monday,620,620,0,0,0,0,0,361,58.23%,463,52,8.39%,55,0,0,0,0,f00aa59ea4,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"This zipper hack is one of our faves","Adafruit Daily","Nov 16, 2015 11:00 am",Monday,711,711,0,0,0,0,0,426,59.92%,529,35,4.92%,37,1,0,0,0,f11cc380d6,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"LED Basics!","Adafruit Daily","Nov 16, 2015 11:01 am",Monday,880,880,0,0,0,0,0,567,64.43%,797,0,0.00%,0,0,0,0,0,d4cdd5b1ec,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Show your project’s true color with this sensor","Adafruit Daily","Nov 17, 2015 11:01 am",Tuesday,717,717,0,0,0,0,0,403,56.21%,591,20,2.79%,24,0,0,0,0,00f4e6c63c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Through Hole SMD","Adafruit Daily","Nov 17, 2015 11:02 am",Tuesday,889,889,0,0,0,0,0,565,63.55%,732,0,0.00%,0,0,0,0,0,7585b9f6dc,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Lead-free Soldering Temperature","Adafruit Daily","Nov 18, 2015 11:01 am",Wednesday,898,896,2,0,2,0,0,512,57.14%,691,0,0.00%,0,0,0,0,0,9512cf805c,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","The SEC rules to permit crowdfunding","Adafruit Daily","Nov 18, 2015 11:01 am",Wednesday,637,637,0,0,0,0,0,331,51.96%,418,12,1.88%,13,1,0,0,0,384d745a4f,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"We’ve got the low down on soft slide adjustments","Adafruit Daily","Nov 18, 2015 11:01 am",Wednesday,725,725,0,0,0,0,0,392,54.07%,554,48,6.62%,50,0,0,0,0,efb449bd83,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Connect your grounds!","Adafruit Daily","Nov 19, 2015 11:00 am",Thursday,902,902,0,0,0,0,0,545,60.42%,671,0,0.00%,0,0,0,0,0,a82922e181,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","How Brookstone Wants To Crowdfund A Comeback","Adafruit Daily","Nov 19, 2015 11:01 am",Thursday,643,643,0,0,0,0,0,351,54.59%,442,9,1.40%,9,0,0,0,0,ca64690b59,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Never underestimate the power of the sticker","Adafruit Daily","Nov 19, 2015 11:01 am",Thursday,729,729,0,0,0,0,0,419,57.48%,621,54,7.41%,58,0,0,0,0,adf2cf4708,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"A few tips on selecting the right microcontroller for your project","Adafruit Daily","Nov 20, 2015 11:01 am",Friday,735,735,0,0,0,0,0,404,54.97%,532,8,1.09%,10,2,0,0,0,9d3df03982,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Transformers: More than meets the eye!","Adafruit Daily","Nov 20, 2015 11:01 am",Friday,909,909,0,0,0,0,0,529,58.20%,681,0,0.00%,0,3,0,0,0,1e0a81b8b8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Bolt’s – Hardware By The Numbers & haxlr8r “How do you build hardware startups in 2015”","Adafruit Daily","Nov 20, 2015 11:01 am",Friday,647,647,0,0,0,0,0,360,55.64%,510,44,6.80%,71,0,0,0,0,defda2a50a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Why big companies die #makerbusiness","Adafruit Daily","Nov 23, 2015 11:00 am",Monday,659,659,0,0,0,0,0,346,52.50%,549,11,1.67%,22,0,0,0,0,92b9b2c1b3,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Take your manicure to the next level with NFC","Adafruit Daily","Nov 23, 2015 11:00 am",Monday,739,738,1,0,1,0,0,392,53.12%,523,34,4.61%,37,0,0,0,0,cae00d7413,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Motor interference","Adafruit Daily","Nov 23, 2015 11:01 am",Monday,919,916,3,0,3,0,0,546,59.61%,730,0,0.00%,0,1,0,0,0,95bfa50108,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Thinking of involving your pet in your next wearables project?","Adafruit Daily","Nov 24, 2015 11:01 am",Tuesday,746,745,1,0,1,0,0,392,52.62%,481,11,1.48%,12,0,0,0,0,cfe34de8c5,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"Higher isn’t always better","Adafruit Daily","Nov 24, 2015 11:01 am",Tuesday,930,928,2,0,2,0,0,535,57.65%,683,0,0.00%,0,0,0,0,0,e1fb50c74b,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","'@adafruit interviews the @microcenter CEO Rick Mershad ! (video)","Adafruit Daily","Nov 24, 2015 11:01 am",Tuesday,667,666,1,0,1,0,0,342,51.35%,487,35,5.26%,37,0,0,0,0,421bc20704,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Electronics,"It sure is crowded in here.","Adafruit Daily","Nov 25, 2015 11:00 am",Wednesday,941,940,1,0,1,0,0,547,58.19%,682,0,0.00%,0,1,1,0,0,70412f5e94,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"When it comes to wiring your neopixels, direction matters!","Adafruit Daily","Nov 25, 2015 11:01 am",Wednesday,754,753,1,0,1,0,0,398,52.86%,560,18,2.39%,20,0,0,0,0,10f07ac8bf,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","From prototype to production of a 3D printer","Adafruit Daily","Nov 25, 2015 11:01 am",Wednesday,674,673,1,0,1,0,0,370,54.98%,559,61,9.06%,72,0,0,0,0,06e2989e3e,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Maker Business","Thank you from Adafruit","Adafruit Daily","Nov 26, 2015 11:00 am",Thursday,674,673,1,0,1,0,0,371,55.13%,524,7,1.04%,7,0,0,0,0,9d6784851a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wearables,"Need a lot of power for your project? Read on!","Adafruit Daily","Nov 26, 2015 11:01 am",Thursday,755,755,0,0,0,0,0,398,52.72%,557,59,7.81%,62,0,0,0,0,0364fa8ce8,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
